,ReportDate,Allegany,AnneArundel,Baltimore,BaltimoreCity,Calvert,Caroline,Carroll,Cecil,Charles,Dorchester,Fredrick,Garrett,Harford,Howard,Kent,Montgomery,PrinceGeorges,QueenAnnes,Somerset,StMarys,Talbot,Washington,Wicomico,Worcester,AlleganyDailyCases,AlleganyDailyCases7Day,AlleganyDaily100K,AlleganyDailyCases100k7D,AADailyCases,AA7Day,AADaily100k3,AA100k7D-2020Census,BaltimoreDailyCases,Baltimore7Day,BaltimoreDaily100k,Baltimore7D100k,BaltCityDailyCases,BaltCity7Day,BaltCityeDaily100k,BaltCity7D100k,CalvertDailyCase,Calvert7Day,CalverteDaily100k,Calvert7D100k,CarolineDailyCases,Caroline7Day,CarolineDaily100k,Caroline7D100k,CarrollDaily,Carroll7Day,CarrollDaily100k,Carroll7D100k,CecilDaily,Cecil7Day,CecilDaily100k,Cecil7D100k,CharlesDaily,Charles7Day,CharlesDaily100K,Charles7D100k,DorchesterDaily,Dorchester7Day,DorchesterDaily100K,Dorchester7D100k,FrederickDaily,Frederick7Day,FrederrickDaily100K,Frederick7D100k,GarrettDaily,Garrett7Day,GarrettDaily100k,Garrett7D100k,HarfordDaily,Harford7Day,HarfordDaily100k,Harford7D100k,HowardDaily,Howard7Day,HowardDaily100k,Howard7D100k,KentDaily,Kent7Day,KentDaily100k,Kent7D100k,MontgomeryDaily,Montgomery7Day,MontgomeryDaily100k,Montgomery7D100k,PGDaily,PG7Day,PGDaily100k,PG7D100k,QADaily,QA7Day,QADaily100k,QA7D100k,StMarysDaily,StMarys7Day,StMarysDaily100k,StMarys7D100k,SomersetDaily,Somerset7Day,SomersetDaily100k,Somerset7D100k,TalbotDaily,Talbot7Day,TalbotDaily100k,Talbot7D100k,WashingtonDaily,Washington7Day,WashingtonDaily100k,Washington7D100k,WicomicoDaily,Wicomico7Day,WicomicoDaily100k,Wicomico7D100k,WorcesterDaily,Worcester7Day,WorcesterDaily100k,Worcester7D100k,Western,southern,central,capital,Eastern,I95,WesternDaily,Western7Day,WesternDaily100k,Western7D100k,SouthernDaily,Southern7Day,SouthernDaily100k,Southern7D100k,CentralDaily,Central7Day,CentralDaily100k,Central7D100k,CapitalDaily,Capital7Day,CapitalDaily100k,Capital7D100k,EasternDaily,Eastern7Day,EasternDaily100k,Eastern7D100k,I95Daily,I957Day,I95Daily100k,I957D100k
124,2020-07-06 14:00:00,210.0,5290.0,8335.0,7960.0,422.0,322.0,1164.0,498.0,1441.0,201.0,2554.0,15.0,1189.0,2666.0,203.0,15163.0,19040.0,248.0,88.0,659.0,152.0,696.0,1091.0,297.0,0.0,0.8571428571428571,0.0,1.2585423562430003,29.0,28.285714285714285,4.929784568414361,4.80836130318248,50.0,58.0,5.851135412826859,6.787317078879157,63.0,66.0,10.756212993505295,11.268413612243645,1.0,1.2857142857142858,1.07778364571096,1.3857218301998058,0.0,0.5714285714285714,0.0,1.716362512926355,6.0,7.142857142857143,3.470394641710673,4.131422192512706,4.0,2.857142857142857,3.856350927934442,2.7545363770960294,4.0,8.285714285714286,2.4007154131931316,4.972910498757201,0.0,1.8571428571428572,0.0,5.708840358866488,2.0,9.714285714285714,0.7360599447218982,3.575148302934934,1.0,0.5714285714285714,3.471498993265292,1.98371371043731,9.0,11.571428571428571,3.449280250187794,4.434788893098593,15.0,19.857142857142858,4.513762461745863,5.975361735073094,0.0,0.5714285714285714,0.0,2.976500528328848,34.0,69.71428571428571,3.2013227112190354,5.975361735073094,42.0,76.42857142857143,4.3424272720975265,7.902036022354343,1.0,3.0,2.005052732886875,6.015158198660626,5.0,3.7142857142857144,4.394561290946324,3.264531244702984,0.0,0.14285714285714285,0.0,0.580248346292213,2.0,2.2857142857142856,5.329638117571816,6.091014991510647,0.0,0.14285714285714285,0.0,0.09234164562046653,3.0,4.142857142857143,2.8960883500019308,3.9993601023836187,1.0,1.5714285714285714,1.9062142584826536,2.9954795490441697,921.0,1951.0,26604.0,36757.0,3671.0,39688.0,1.0,1.5714285714285714,0.39742942646959467,0.6245319558807917,5.0,9.714285714285714,1.7604394056756567,3.4202822738841325,172.0,190.85714285714286,6.809699387404193,7.556277725558142,78.0,155.85714285714286,3.389861445932362,6.77351435441796,16.0,20.571428571428573,2.9305532151831963,3.7678541338069667,183.0,234.71428571428572,5.894839921273285,7.560672904490248
125,2020-07-07 14:00:00,210.0,5305.0,8381.0,8000.0,422.0,323.0,1182.0,505.0,1451.0,199.0,2551.0,15.0,1198.0,2685.0,204.0,15332.0,19182.0,256.0,91.0,662.0,155.0,691.0,1095.0,301.0,0.0,0.7142857142857143,0.0,1.048785296869167,15.0,28.0,2.5498885698694966,4.759791997089727,46.0,56.57142857142857,5.3830445798007105,6.620141781369818,40.0,64.85714285714286,6.829341583177966,11.073289567009988,0.0,1.1428571428571428,0.0,1.2317527379553828,1.0,0.5714285714285714,3.0036343976211213,1.716362512926355,18.0,9.285714285714286,10.41118392513202,5.370848850266518,7.0,3.7142857142857144,6.7486141238852735,3.5808972902248386,10.0,8.285714285714286,6.001788532982829,4.9729104987572015,-2.0,1.5714285714285714,-6.14798192493314,4.830557226733182,-3.0,8.714285714285714,-1.104089917082847,3.2071183305739845,0.0,0.5714285714285714,0.0,1.98371371043731,9.0,11.714285714285714,3.449280250187794,4.489539373260303,19.0,21.0,5.71743245154476,6.319267446444208,1.0,0.8571428571428571,5.2088759245754765,4.46475079249327,169.0,85.0,15.912457005765207,6.319267446444208,142.0,87.14285714285714,14.681539824710685,9.009798081562895,8.0,3.7142857142857144,16.040421863095,7.447338722151251,3.0,3.5714285714285716,2.6367367745677948,3.1389723506759464,3.0,0.5714285714285714,12.185215272136475,2.320993385168852,3.0,2.5714285714285716,7.9944571763577255,6.852391865449479,-5.0,-1.0,-3.2319575967163314,-0.6463915193432663,4.0,4.0,3.861451133335908,3.8614511333359074,4.0,2.142857142857143,7.624857033930614,4.084744839605686,916.0,1964.0,26751.0,37065.0,3700.0,39951.0,-5.0,0.2857142857142857,-1.9871471323479732,0.11355126470559851,13.0,10.0,4.577142454756707,3.520878811351313,147.0,191.42857142857142,5.819917499700097,7.578901311562807,308.0,180.85714285714286,13.385606735220096,7.860008407601411,29.0,22.714285714285715,5.311627702519543,4.160338939411859,263.0,245.0,8.471819121829913,7.891998801704672
126,2020-07-08 14:00:00,212.0,5341.0,8443.0,8071.0,425.0,325.0,1188.0,512.0,1473.0,199.0,2553.0,16.0,1209.0,2723.0,204.0,15400.0,19285.0,260.0,93.0,666.0,161.0,694.0,1102.0,306.0,2.0,1.0,2.936598831233665,1.4682994156168334,36.0,29.571428571428573,6.119732567686793,5.026923180599865,62.0,57.57142857142857,7.255407911905305,6.7371644896263545,71.0,66.57142857142857,12.12208131014089,11.365975634860472,3.0,1.4285714285714286,3.23335093713288,1.5396909224442283,2.0,0.7142857142857143,6.0072687952422426,2.1454531411579434,6.0,7.428571428571429,3.470394641710673,4.296679080213214,7.0,4.571428571428571,6.7486141238852735,4.407258203353647,22.0,10.571428571428571,13.203934772562222,6.344747877724704,0.0,1.5714285714285714,0.0,4.830557226733182,2.0,8.571428571428571,0.7360599447218982,3.154542620236707,1.0,0.7142857142857143,3.471498993265292,2.479642138046637,11.0,11.714285714285714,4.215786972451749,4.489539373260303,38.0,22.142857142857142,11.43486490308952,6.663173157815322,0.0,0.5714285714285714,0.0,2.976500528328848,68.0,85.28571428571429,6.402645422438071,6.663173157815322,103.0,91.42857142857143,10.649285929191553,9.452902905246317,4.0,4.285714285714286,8.0202109315475,8.59308314094375,4.0,3.857142857142857,3.51564903275706,3.3900901387300215,2.0,0.8571428571428571,8.123476848090982,3.4814900777532785,6.0,3.4285714285714284,15.988914352715451,9.136522487265973,3.0,-0.42857142857142855,1.9391745580297985,-0.2770249368614,7.0,4.571428571428571,6.757539483337839,4.413087009526751,5.0,2.4285714285714284,9.531071292413268,4.629377484886445,922.0,1991.0,26975.0,37238.0,3735.0,40243.0,6.0,1.2857142857142858,2.384576558817568,0.5109806911751932,27.0,12.857142857142858,9.506372790648546,4.526844186023117,224.0,195.0,8.868445713828718,7.720298724091964,173.0,185.28571428571428,7.518538848029469,8.052473068451048,35.0,26.0,6.410585158213242,4.7621489746726935,292.0,254.0,9.40597408203169,8.181908961767293
127,2020-07-09 14:00:00,212.0,5391.0,8497.0,8155.0,435.0,329.0,1190.0,514.0,1483.0,199.0,2567.0,17.0,1225.0,2751.0,203.0,15503.0,19456.0,268.0,94.0,673.0,165.0,702.0,1109.0,309.0,0.0,1.0,0.0,1.4682994156168334,50.0,30.285714285714285,8.499628566231655,5.148346445831746,54.0,56.0,6.319226245853008,6.553271662366082,84.0,64.85714285714286,14.341617324673729,11.073289567009988,10.0,2.4285714285714284,10.777836457109599,2.6174745681551883,4.0,1.1428571428571428,12.014537590484485,3.43272502585271,2.0,5.857142857142857,1.1567982139035577,3.3877661978604188,2.0,4.0,1.928175463967221,3.8563509279344417,10.0,9.571428571428571,6.001788532982829,5.744569024426421,0.0,1.4285714285714286,0.0,4.391415660666529,14.0,9.428571428571429,5.152419613053287,3.4699968822603777,1.0,0.8571428571428571,3.471498993265292,2.9755705656559646,16.0,10.285714285714286,6.132053778111634,3.9420345716431933,28.0,21.285714285714285,8.425689928592277,6.405243874286987,-1.0,0.2857142857142857,-5.2088759245754765,1.488250264164426,103.0,86.28571428571429,9.698124683987078,6.405243874286987,171.0,103.57142857142857,17.679882464968504,10.708366572349345,8.0,5.142857142857143,16.040421863095,10.3116997691325,7.0,3.857142857142857,6.152385807324855,3.3900901387300215,1.0,1.0,4.061738424045491,4.061738424045491,4.0,3.4285714285714284,10.659276235143633,9.136522487265973,8.0,2.142857142857143,5.17113215474613,1.385124684306999,7.0,5.0,6.757539483337839,4.8268139166698845,3.0,2.857142857142857,5.71864277544796,5.446326452807582,931.0,2012.0,27209.0,37526.0,3769.0,40598.0,9.0,4.0,3.5768648382263524,1.5897177058783787,21.0,13.0,7.393845503837758,4.577142454756706,234.0,188.57142857142858,9.264358468910357,7.465783381539482,288.0,199.28571428571428,12.516411492673337,8.660909738233782,34.0,27.142857142857142,6.227425582264291,4.971474204328636,355.0,260.0,11.435345202470035,8.37518240180904
128,2020-07-10 14:00:00,213.0,5423.0,8581.0,8249.0,438.0,332.0,1200.0,518.0,1496.0,203.0,2577.0,19.0,1246.0,2770.0,204.0,15568.0,19510.0,273.0,98.0,679.0,170.0,710.0,1119.0,314.0,1.0,1.0,1.4682994156168325,1.4682994156168334,32.0,31.857142857142858,5.439762282388259,5.415477629341884,84.0,56.857142857142854,9.829907493549124,6.653576840871685,94.0,65.71428571428571,16.04895272046822,11.21963260093523,3.0,2.7142857142857144,3.23335093713288,2.9254127526440343,3.0,1.5714285714285714,9.010903192863365,4.719996910547477,10.0,6.428571428571429,5.783991069517788,3.7182799732614353,4.0,4.428571428571429,3.856350927934442,4.269531384498846,13.0,10.0,7.802325092877678,6.001788532982829,4.0,2.142857142857143,12.29596384986628,6.587123490999794,10.0,8.142857142857142,3.6802997236094908,2.9968154892248715,2.0,1.1428571428571428,6.942997986530584,3.96742742087462,21.0,10.428571428571429,8.048320583771519,3.996785051804904,19.0,21.714285714285715,5.71743245154476,6.534208516051154,1.0,0.5714285714285714,5.2088759245754765,2.976500528328848,65.0,78.14285714285714,6.120175771448156,6.534208516051154,54.0,92.71428571428571,5.583120778411105,9.585834352351343,5.0,5.571428571428571,10.025263664434375,11.171008083226877,6.0,4.0,5.2734735491355895,3.51564903275706,4.0,1.5714285714285714,16.246953696181965,6.382731809214343,5.0,3.7142857142857144,13.324095293929542,9.897899361204804,8.0,2.7142857142857144,5.17113215474613,1.7544912667888657,10.0,4.857142857142857,9.653627833339769,4.688904947622173,5.0,3.2857142857142856,9.531071292413268,6.26327542072872,942.0,2032.0,27469.0,37655.0,3812.0,40874.0,11.0,4.857142857142857,4.371723691165542,1.9303714999951744,20.0,14.285714285714286,7.041757622702627,5.029826873359019,260.0,193.0,10.293731632122618,7.641116173075637,129.0,179.0,5.606309314426598,7.7792974207934975,43.0,30.142857142857142,7.8758617658048395,5.5209529321754856,276.0,251.85714285714286,8.890578241920364,8.112882733180955
129,2020-07-11 14:00:00,216.0,5471.0,8675.0,8367.0,445.0,334.0,1210.0,526.0,1502.0,209.0,2586.0,22.0,1262.0,2793.0,204.0,15623.0,19598.0,287.0,98.0,689.0,184.0,720.0,1130.0,316.0,3.0,1.1428571428571428,4.404898246850498,1.6780564749906668,48.0,33.142857142857146,8.15964342358239,5.63403950675927,94.0,63.0,11.000134576114496,7.372430620161843,118.0,72.85714285714286,20.146557670375,12.439157883645581,7.0,3.7142857142857144,7.544485519976719,4.003196398354994,2.0,1.7142857142857142,6.0072687952422426,5.1490875387790656,10.0,7.714285714285714,5.783991069517788,4.461935967913723,8.0,5.142857142857143,7.712701855868884,4.9581654787728535,6.0,10.285714285714286,3.6010731197896972,6.173268205353766,6.0,2.4285714285714284,18.44394577479942,7.4654066231330996,9.0,5.714285714285714,3.3122697512485417,2.1030284134911374,3.0,1.2857142857142858,10.414496979795876,4.463355848483948,16.0,12.285714285714286,6.132053778111634,4.708541293907147,23.0,22.285714285714285,6.921102441343656,6.7061613717367115,0.0,0.5714285714285714,0.0,2.976500528328848,55.0,77.28571428571429,5.178610268148439,6.7061613717367115,88.0,94.0,9.098419046299579,9.718765799456369,14.0,6.714285714285714,28.07073826041625,13.462496920811876,10.0,5.285714285714286,8.789122581892649,4.6456790790004,0.0,1.5714285714285714,0.0,6.382731809214343,14.0,5.285714285714286,37.30746682300272,14.085472167868373,10.0,3.5714285714285716,6.463915193432663,2.308541140511665,11.0,6.142857142857143,10.618990616673745,5.930085669051572,2.0,3.4285714285714284,3.812428516965307,6.535591743369098,958.0,2045.0,27778.0,37807.0,3879.0,41221.0,16.0,6.0,6.358870823513515,2.384576558817568,13.0,15.571428571428571,4.577142454756707,5.48251129196133,309.0,211.28571428571428,12.233704132022652,8.365070925224918,152.0,177.0,6.605883843355372,7.692377896538821,67.0,36.714285714285715,12.271691588579634,6.724573002697155,347.0,269.57142857142856,11.177647282414373,8.68349955616135
130,2020-07-12 14:00:00,216.0,5514.0,8797.0,8489.0,449.0,336.0,1217.0,527.0,1517.0,217.0,2598.0,26.0,1279.0,2825.0,204.0,15727.0,19713.0,290.0,99.0,700.0,185.0,727.0,1136.0,321.0,0.0,0.8571428571428571,0.0,1.2585423562430003,43.0,36.142857142857146,7.309680566959225,6.1440172207331685,122.0,73.14285714285714,14.276770407297537,8.559375232478148,122.0,84.57142857142857,20.829491828692795,14.439179347290558,4.0,4.0,4.31113458284384,4.31113458284384,2.0,2.0,6.0072687952422426,6.0072687952422426,7.0,8.428571428571429,4.048793748662452,4.875078187164993,1.0,4.714285714285714,0.9640877319836105,4.544985022208449,15.0,11.428571428571429,9.002682799474243,6.859186894837519,8.0,2.2857142857142856,24.59192769973256,7.026265057066446,12.0,6.571428571428571,4.416359668331388,2.4184826755148086,4.0,1.7142857142857142,13.885995973061169,5.95114113131193,17.0,14.142857142857142,6.515307139243611,5.42029753600939,32.0,24.857142857142858,9.629359918391176,7.479949222321715,0.0,0.14285714285714285,0.0,0.744125132082215,104.0,85.42857142857143,9.79228123431705,7.479949222321715,115.0,102.14285714285714,11.889979435505133,10.56066496445487,3.0,6.142857142857143,6.015158198660624,12.316752502019375,11.0,6.571428571428571,9.668034840081914,5.775709125243742,1.0,1.5714285714285714,4.061738424045491,6.382731809214343,1.0,5.0,2.664819058785908,13.324095293929542,7.0,4.428571428571429,4.524740635402863,2.862591014234465,6.0,6.857142857142857,5.7921767000038615,6.619630514290128,5.0,3.5714285714285716,9.531071292413268,6.807908066009476,969.0,2065.0,28121.0,38038.0,3916.0,41630.0,11.0,7.0,4.371723691165542,2.782005985287163,20.0,17.0,7.041757622702627,5.985493979297233,343.0,241.28571428571428,13.579807499300225,9.552809190469835,231.0,194.14285714285714,10.039205051415072,8.437402390150329,37.0,37.285714285714285,6.77690431011114,6.829235617525127,409.0,303.57142857142856,13.174806162845757,9.778715716397917
131,2020-07-13 14:00:00,218.0,5562.0,8892.0,8566.0,453.0,336.0,1221.0,529.0,1528.0,217.0,2605.0,27.0,1288.0,2850.0,205.0,15780.0,19773.0,290.0,101.0,708.0,189.0,728.0,1139.0,322.0,2.0,1.1428571428571428,2.936598831233665,1.6780564749906668,48.0,38.857142857142854,8.15964342358239,6.605425628614316,95.0,79.57142857142857,11.117157284371032,9.311664071270172,77.0,86.57142857142857,13.146482547617584,14.780646426449454,4.0,4.428571428571429,4.31113458284384,4.773041859577108,0.0,2.0,0.0,6.0072687952422426,4.0,8.142857142857142,2.3135964278071155,4.709821299464485,2.0,4.428571428571429,1.928175463967221,4.269531384498846,11.0,12.428571428571429,6.601967386281111,7.459365748135801,0.0,2.2857142857142856,0.0,7.026265057066446,7.0,7.285714285714286,2.5762098065266437,2.6813612272012004,1.0,1.7142857142857142,3.471498993265292,5.951141131311929,9.0,14.142857142857142,3.449280250187794,5.420297536009391,25.0,26.285714285714285,7.522937436243105,7.909831361535608,1.0,0.2857142857142857,5.2088759245754765,1.488250264164426,53.0,88.14285714285714,4.990297167488497,7.909831361535608,60.0,104.71428571428571,6.203467531567895,10.826527858664923,0.0,6.0,0.0,12.030316397321249,8.0,7.0,7.03129806551412,6.152385807324854,2.0,1.8571428571428572,8.123476848090982,7.54322850179877,4.0,5.285714285714286,10.659276235143633,14.085472167868375,1.0,4.571428571428571,0.6463915193432662,2.9549326598549315,3.0,6.857142857142857,2.8960883500019308,6.619630514290127,1.0,3.5714285714285716,1.9062142584826536,6.807908066009477,973.0,2082.0,28379.0,38158.0,3935.0,41898.0,4.0,7.428571428571429,1.5897177058783787,2.952332882345561,17.0,18.714285714285715,5.985493979297233,6.589073204100314,258.0,253.57142857142858,10.214549081106291,10.039216289570136,120.0,200.14285714285714,5.215171455280556,8.698160962914358,19.0,37.714285714285715,3.4800319430300455,6.907732578646105,268.0,315.7142857142857,8.632880321864702,10.169864345053833
132,2020-07-14 14:00:00,220.0,5619.0,8990.0,8689.0,458.0,345.0,1224.0,531.0,1534.0,217.0,2619.0,27.0,1311.0,2891.0,205.0,15883.0,19956.0,296.0,103.0,721.0,197.0,737.0,1156.0,331.0,2.0,1.4285714285714286,2.936598831233665,2.0975705937383333,57.0,44.857142857142854,9.689576565504087,7.625381056562113,98.0,87.0,11.468225409140643,10.180975618318735,123.0,98.42857142857143,21.000225368272243,16.805058395748638,5.0,5.142857142857143,5.388918228554799,5.542887320799223,9.0,3.142857142857143,27.03270957859009,9.439993821094953,3.0,6.0,1.7351973208553364,3.470394641710673,2.0,3.7142857142857144,1.928175463967221,3.5808972902248386,6.0,11.857142857142858,3.6010731197896972,7.116406403393926,0.0,2.5714285714285716,0.0,7.904548189199752,14.0,9.714285714285714,5.152419613053287,3.5751483029349345,0.0,1.7142857142857142,0.0,5.951141131311929,23.0,16.142857142857142,8.814827306035474,6.186804258273345,41.0,29.428571428571427,12.337617395438693,8.855572067806168,0.0,0.14285714285714285,0.0,0.744125132082215,103.0,78.71428571428571,9.698124683987078,8.855572067806168,183.0,110.57142857142857,18.92057597128208,11.432104451032265,6.0,5.714285714285714,12.030316397321249,11.457444187925002,13.0,8.428571428571429,11.425859356460444,7.407974747595233,2.0,1.7142857142857142,8.123476848090982,6.962980155506556,8.0,6.0,21.318552470287266,15.988914352715451,9.0,6.571428571428571,5.817523674089396,4.247715698541464,17.0,8.714285714285714,16.41116731667761,8.412447111910371,9.0,4.285714285714286,17.15592832634388,8.169489679211372,984.0,2095.0,28724.0,38458.0,3999.0,42368.0,11.0,9.714285714285714,4.371723691165542,3.860742999990348,13.0,18.714285714285715,4.577142454756707,6.589073204100315,345.0,281.85714285714283,13.658990050316552,11.159083796801058,300.0,199.0,13.037928638201391,8.648492663340258,64.0,42.714285714285715,11.722212860732785,7.823530458390854,470.0,345.2857142857143,15.139752803270188,11.122426299545301
133,2020-07-15 14:00:00,222.0,5683.0,9153.0,8835.0,459.0,347.0,1228.0,536.0,1552.0,219.0,2635.0,28.0,1325.0,2922.0,208.0,15986.0,20099.0,299.0,105.0,730.0,207.0,739.0,1160.0,339.0,2.0,1.4285714285714286,2.936598831233665,2.0975705937383333,64.0,48.857142857142854,10.879524564776519,8.305351341860646,163.0,101.42857142857143,19.07470144581556,11.869446123163057,146.0,109.14285714285714,24.927096778599577,18.634346319814163,1.0,4.857142857142857,1.07778364571096,5.234949136310377,2.0,3.142857142857143,6.0072687952422426,9.439993821094953,4.0,5.714285714285714,2.3135964278071155,3.3051377540101647,5.0,3.4285714285714284,4.820438659918053,3.305443652515236,18.0,11.285714285714286,10.803219359369093,6.77344705865205,2.0,2.857142857142857,6.14798192493314,8.782831321333058,16.0,11.714285714285714,5.888479557775185,4.311208247656832,1.0,1.7142857142857142,3.471498993265292,5.951141131311929,14.0,16.571428571428573,5.36554705584768,6.351055698758478,31.0,28.428571428571427,9.32844242094145,8.554654570356446,3.0,0.5714285714285714,15.62662777372643,2.976500528328848,103.0,83.71428571428571,9.698124683987078,8.554654570356446,143.0,116.28571428571429,14.784930950236818,12.02291088261016,3.0,5.571428571428571,6.015158198660624,11.171008083226875,9.0,9.142857142857142,7.910210323703384,8.035769217730422,2.0,1.7142857142857142,8.123476848090982,6.962980155506557,10.0,6.571428571428571,26.648190587859084,17.511668100593113,2.0,6.428571428571429,1.2927830386865324,4.1553740529209975,4.0,8.285714285714286,3.861451133335908,7.998720204767237,8.0,4.714285714285714,15.249714067861229,8.986438647132509,989.0,2116.0,29146.0,38720.0,4045.0,42870.0,5.0,9.571428571428571,1.9871471323479732,3.8039673676375494,21.0,17.857142857142858,7.393845503837758,6.287283591698773,422.0,310.14285714285717,16.707518264445174,12.278951304031981,262.0,211.71428571428572,11.386457677362548,9.201052496102125,46.0,44.285714285714285,8.425340493651689,8.111352649167774,502.0,375.2857142857143,16.17054448349284,12.088793499754036
134,2020-07-16 14:00:00,224.0,5735.0,9261.0,8998.0,467.0,350.0,1235.0,538.0,1567.0,231.0,2655.0,29.0,1336.0,2957.0,211.0,16056.0,20191.0,301.0,105.0,739.0,216.0,743.0,1164.0,355.0,2.0,1.7142857142857142,2.936598831233665,2.5170847124859996,52.0,49.142857142857146,8.839613708880922,8.353920647953398,108.0,109.14285714285714,12.638452491706015,12.772192729713487,163.0,120.42857142857143,27.82956695145021,20.56119626649652,8.0,4.571428571428571,8.62226916568768,4.927010951821531,3.0,3.0,9.010903192863365,9.010903192863365,7.0,6.428571428571429,4.048793748662452,3.7182799732614353,2.0,3.4285714285714284,1.928175463967221,3.305443652515236,15.0,12.0,9.002682799474243,7.202146239579394,12.0,4.571428571428571,36.88789154959884,14.052530114132892,20.0,12.571428571428571,7.3605994472189815,4.626662509680502,1.0,1.7142857142857142,3.471498993265292,5.951141131311929,11.0,15.857142857142858,4.215786972451749,6.077303297949923,35.0,29.428571428571427,10.532112410740348,8.85557206780617,3.0,1.1428571428571428,15.62662777372643,5.953001056657691,70.0,79.0,6.590958523098014,8.85557206780617,92.0,105.0,9.511983548404107,10.856068180243819,2.0,4.714285714285714,4.01010546577375,9.452391455038125,9.0,9.428571428571429,7.910210323703384,8.286887005784497,0.0,1.5714285714285714,0.0,6.382731809214344,9.0,7.285714285714286,23.983371529073175,19.41511028544019,4.0,5.857142857142857,2.585566077373065,3.786007470439131,4.0,7.857142857142857,3.861451133335908,7.584993297624104,16.0,6.571428571428571,30.499428135722457,12.526550841457437,996.0,2139.0,29522.0,38902.0,4105.0,43281.0,7.0,9.285714285714286,2.782005985287163,3.690416102931951,23.0,18.142857142857142,8.09802126610802,6.387880129165954,376.0,330.42857142857144,14.886319591069633,13.08208860719759,182.0,196.57142857142858,7.90967670717551,8.542947526745293,60.0,48.0,10.989574556936986,8.791659645549588,411.0,383.2857142857143,13.239230642859674,12.346491419809698
135,2020-07-17 14:00:00,227.0,5813.0,9376.0,9141.0,479.0,351.0,1248.0,542.0,1583.0,232.0,2661.0,30.0,1351.0,2983.0,215.0,16153.0,20302.0,305.0,106.0,753.0,230.0,751.0,1173.0,366.0,3.0,2.0,4.404898246850498,2.936598831233666,78.0,55.714285714285715,13.259420563321383,9.471014688086703,115.0,113.57142857142857,13.457611449501776,13.290436151992436,143.0,127.42857142857143,24.41489615986123,21.75633104355266,12.0,5.857142857142857,12.93340374853152,6.312732782021336,1.0,2.7142857142857144,3.0036343976211213,8.152721936400187,13.0,6.857142857142857,7.519188390373125,3.9661653048121974,4.0,3.4285714285714284,3.856350927934442,3.305443652515236,16.0,12.428571428571429,9.602861652772527,7.459365748135801,1.0,4.142857142857143,3.07399096246657,12.735105415932933,6.0,12.0,2.208179834165694,4.416359668331389,1.0,1.5714285714285714,3.471498993265292,5.4552127037026015,15.0,15.0,5.748800416979657,5.748800416979657,26.0,30.428571428571427,7.8238549336928305,9.156489565255894,4.0,1.5714285714285714,20.835503698301906,8.185376452904324,97.0,83.57142857142857,9.133185382007248,9.156489565255894,111.0,113.14285714285714,11.476414933400607,11.697967345242317,4.0,4.571428571428571,8.0202109315475,9.165955350339999,14.0,10.571428571428571,12.30477161464971,9.2913581580008,1.0,1.1428571428571428,4.061738424045491,4.641986770337704,14.0,8.571428571428571,37.30746682300272,22.841306218164927,8.0,5.857142857142857,5.17113215474613,3.786007470439131,9.0,7.714285714285714,8.688265050005793,7.447084328576395,11.0,7.428571428571429,20.968356843309188,14.16044877729971,1008.0,2168.0,29912.0,39116.0,4167.0,43695.0,12.0,9.428571428571429,4.769153117635136,3.74719173528475,29.0,19.428571428571427,10.210548552918809,6.840564547768265,390.0,349.0,15.440597448183928,13.817355152349208,214.0,208.71428571428572,9.300389095250326,9.07067320972011,62.0,50.714285714285715,11.355893708834886,9.288807065982452,414.0,403.0,13.335867362880547,12.98153272280401
